"C:\Users\WhizKid2004\PycharmProjects\4P82 A2\venv\Scripts\python.exe" "C:\Users\WhizKid2004\PycharmProjects\4P82 A2\islandExperiment\seededRuns.py" 
Unseeded Runs:
Run 1/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max    	med    	min    	nevals	std    	avg    	gen	max 	med	min	nevals	std    
79 	681   	5052.09	79 	44209.5	4321.94	4174.88	681   	2956.28	418.81 	79 	927 	410  	9  	681   	134.122
80 	667   	5133.5 	80 	38045.7	4314.72	4174.54	667   	3466.71	425.199	80 	927 	420.5	10 	667   	135.006
81 	682   	5220.85	81 	64147.7	4241.58	4164.19	682   	3795.59	423.666	81 	947 	422  	9  	682   	131.877
82 	680   	5294.66	82 	40479.2	4227.38	4164.14	680   	3812.7 	428.517	82 	965 	429.5	8  	680   	131.614
83 	674   	5480.61	83 	38060.1	4225.71	4160.67	674   	4578   	433.079	83 	965 	442  	10 	674   	122.688
84 	673   	5241.66	84 	68185.3	4221.72	4118.67	673   	4605.96	427.267	84 	925 	444  	10 	673   	123.467
85 	673   	5203.76	85 	67390.9	4217.23	4118.67	673   	4243.17	435.159	85 	729 	448  	9  	673   	111.023
86 	675   	5145.56	86 	46893.3	4210.12	4118.65	675   	3812.31	438.747	86 	781 	450  	14 	675   	117.532
87 	670   	5037.21	87 	37431.5	4192.95	4118.54	670   	3231.02	441.829	87 	871 	452  	12 	670   	123.273
88 	675   	5199.67	88 	41024  	4177.36	4116.79	675   	3978.21	431.099	88 	955 	446  	10 	675   	127.947
89 	678   	5400.72	89 	71991.8	4170.67	4116.69	678   	5289.9 	429.914	89 	918 	442  	10 	678   	123.737
90 	683   	5371.91	90 	65333  	4165.97	4115.95	683   	4756.48	433.711	90 	899 	442.5	9  	683   	125.331
91 	673   	5008.01	91 	41766.8	4163.79	4106.72	673   	3471.08	437.984	91 	925 	443  	18 	673   	122.932
92 	675   	5158.67	92 	43658.2	4162.53	4106.72	675   	3818.96	430.64 	92 	925 	441  	12 	675   	127.553
93 	675   	5192.67	93 	40821.8	4159.98	4106.72	675   	4172.86	438.296	93 	862 	444  	10 	675   	123.674
94 	679   	5134.25	94 	38309.9	4155.31	3552.43	679   	3710.25	432.809	94 	793 	441  	10 	679   	135.569
95 	676   	5484.54	95 	57410.3	4152.44	3552.43	676   	5283.39	426.436	95 	824 	433  	15 	676   	127.801
96 	673   	5257.58	96 	53631.5	4146.36	3539.98	673   	3914.3 	426.431	96 	860 	437.5	10 	673   	127.053
97 	671   	5192.6 	97 	51900.2	4128.24	3539.98	671   	4315.09	427.323	97 	899 	437  	10 	671   	128.686
98 	675   	5172.72	98 	61935.4	4121.51	3539.81	675   	4342.85	435.916	98 	824 	456  	10 	675   	126.183
99 	673   	5281.15	99 	37934.1	4119.07	3538.91	673   	4426.71	446.269	99 	903 	473  	16 	673   	129.424
100	680   	4990.8 	100	49223.3	4117.21	3424.95	680   	3898.53	463.161	100	901 	483.5	17 	680   	130.904
101	677   	4695.36	101	57626.4	4111.18	3420.48	677   	3418.15	467.861	101	902 	491  	12 	677   	134.992
102	679   	4746.85	102	41834.9	3577.61	3420.33	679   	3649.93	475.824	102	904 	497  	12 	679   	132.349
103	677   	4396.34	103	41900.2	3552.97	3398.49	677   	3203.95	486.481	103	907 	502  	21 	677   	125.296
104	682   	4426.52	104	37224.8	3552.24	3398.45	682   	3223.55	487.213	104	925 	507  	12 	682   	137.379
105	674   	4667.06	105	66140.4	3549.45	3398.26	674   	5203.98	494.809	105	945 	510  	12 	674   	135.425
106	679   	4426.36	106	37122.8	3545.36	3396.75	679   	3637.34	505.64 	106	1039	524  	31 	679   	128.224
107	672   	4659.16	107	66142.9	3538.38	3385.2 	672   	4907.08	503.389	107	1274	537  	15 	672   	143.597
108	680   	4235.96	108	37122.4	3438.66	3384.21	680   	3078.54	510.976	108	977 	545  	20 	680   	142.861
109	680   	4425.71	109	45969.1	3425.75	3384.17	680   	3583.02	527.783	109	1041	550  	20 	680   	139.233
110	676   	4589.7 	110	67835.4	3424.48	3383.83	676   	5004.99	532.409	110	1097	550  	16 	676   	145.301
Red: sin(((perlin_noise(x, ((x+(-0.8725952120674765))+gt((x*x), x)))+cos(y))-sin(sin(x)))) Green: abs(gt(sin(tan(perlin_noise(log(perlin_noise(((-lt(lt((-0.5724377076630192), x), x))/exp(exp((x/x), 2), 2)), (-exp(sin(cos(tan((-(0.2851499004155842/(lt(lt((-x), sin(y)), (0.2835556496350329/(-0.02825916968935105)))-(-((x/0.8167073656389421)/sin(x))))))))), 2)))), abs(((-((perlin_noise(exp(cos(perlin_noise(cos(y), cos(lt(abs(0.16119275757295548), sin((-0.346193430025836)))))), 2), exp(perlin_noise(log(perlin_noise((lt(((abs(cos(y))*(exp(((-0.2664937574512547)+x), 2)*gt(log(gt(tan(perlin_noise(y, y)), gt(sin((-0.6133716851335469)), (y/x)))), (-abs((log(0.9842211508841794)-tan(0.3718873224754977)))))))*sin(exp(gt(cos(0.5198710107573699), gt(y, abs(lt((log((-0.91883379910746))/(y+(-0.40096803028094863))), perlin_noise(gt((-0.37783070398435514), y), log(0.22032182734544348)))))), 2))), ((gt((tan((-0.9117382894360675))/lt(y, 0.34504814848106613)), ((-y)+log(y)))-log(cos(sin(x))))-(log(gt(0.08513701073686608, log(x)))*gt(log(x), (-y)))))*(-lt(lt((-0.5724377076630192), (-0.5724377076630192)), ((abs(log(cos(((-gt((-0.4753137294609786), y))/((-x)*((y*y)+(y+x)))))))-abs((((exp((-x), 2)-log(log(0.005035261942544889)))-log(abs(perlin_noise(x, x))))/cos(((-perlin_noise((-0.1946642376113381), y))+(lt(y, x)/cos(x)))))))*y)))), perlin_noise(log(((-((gt(0.43025821083759275, x)/abs(0.7704671444505198))+lt(cos(x), perlin_noise(y, x))))+0.3096021122205297)), perlin_noise((perlin_noise((sin(((-x)+((-0.14354585259399455)*(-0.9974491183284946))))*(exp(((-0.2664937574512547)+x), 2)*log((x/y)))), (-((-0.29161189740507076)+tan((x*x)))))/(-0.6573267014936062)), lt(gt(((sin(lt(x, y))/(0.2779612649867971+y))+x), (-((gt(x, 0.584131592790808)*perlin_noise(x, y))+tan((x*x))))), exp(gt(cos((lt(x, x)+lt(x, x))), tan((y*lt(y, (-0.5613027266966693))))), 2)))))), perlin_noise(perlin_noise(y, x), abs(y))), 2))-(exp(abs(tan(x)), 2)-(x+gt(lt((x*0.08428356947003235), perlin_noise(y, 0.08842857372763246)), (y-(y-(-0.9363208584919418)))))))-cos(gt((-0.1267381974185562), y))))-tan((-0.6266210648945401))))))), (-(0.2851499004155842/(lt(lt((-x), sin(y)), (0.2835556496350329/(-0.02825916968935105)))-(-((x/0.8167073656389421)/sin(x)))))))) Blue: 0.32525185014689595
toColour(sin(((perlin_noise(x, ((x+(-0.8725952120674765))+gt((x*x), x)))+cos(y))-sin(sin(x)))), abs(gt(sin(tan(perlin_noise(log(perlin_noise(((-lt(lt((-0.5724377076630192), x), x))/exp(exp((x/x), 2), 2)), (-exp(sin(cos(tan((-(0.2851499004155842/(lt(lt((-x), sin(y)), (0.2835556496350329/(-0.02825916968935105)))-(-((x/0.8167073656389421)/sin(x))))))))), 2)))), abs(((-((perlin_noise(exp(cos(perlin_noise(cos(y), cos(lt(abs(0.16119275757295548), sin((-0.346193430025836)))))), 2), exp(perlin_noise(log(perlin_noise((lt(((abs(cos(y))*(exp(((-0.2664937574512547)+x), 2)*gt(log(gt(tan(perlin_noise(y, y)), gt(sin((-0.6133716851335469)), (y/x)))), (-abs((log(0.9842211508841794)-tan(0.3718873224754977)))))))*sin(exp(gt(cos(0.5198710107573699), gt(y, abs(lt((log((-0.91883379910746))/(y+(-0.40096803028094863))), perlin_noise(gt((-0.37783070398435514), y), log(0.22032182734544348)))))), 2))), ((gt((tan((-0.9117382894360675))/lt(y, 0.34504814848106613)), ((-y)+log(y)))-log(cos(sin(x))))-(log(gt(0.08513701073686608, log(x)))*gt(log(x), (-y)))))*(-lt(lt((-0.5724377076630192), (-0.5724377076630192)), ((abs(log(cos(((-gt((-0.4753137294609786), y))/((-x)*((y*y)+(y+x)))))))-abs((((exp((-x), 2)-log(log(0.005035261942544889)))-log(abs(perlin_noise(x, x))))/cos(((-perlin_noise((-0.1946642376113381), y))+(lt(y, x)/cos(x)))))))*y)))), perlin_noise(log(((-((gt(0.43025821083759275, x)/abs(0.7704671444505198))+lt(cos(x), perlin_noise(y, x))))+0.3096021122205297)), perlin_noise((perlin_noise((sin(((-x)+((-0.14354585259399455)*(-0.9974491183284946))))*(exp(((-0.2664937574512547)+x), 2)*log((x/y)))), (-((-0.29161189740507076)+tan((x*x)))))/(-0.6573267014936062)), lt(gt(((sin(lt(x, y))/(0.2779612649867971+y))+x), (-((gt(x, 0.584131592790808)*perlin_noise(x, y))+tan((x*x))))), exp(gt(cos((lt(x, x)+lt(x, x))), tan((y*lt(y, (-0.5613027266966693))))), 2)))))), perlin_noise(perlin_noise(y, x), abs(y))), 2))-(exp(abs(tan(x)), 2)-(x+gt(lt((x*0.08428356947003235), perlin_noise(y, 0.08842857372763246)), (y-(y-(-0.9363208584919418)))))))-cos(gt((-0.1267381974185562), y))))-tan((-0.6266210648945401))))))), (-(0.2851499004155842/(lt(lt((-x), sin(y)), (0.2835556496350329/(-0.02825916968935105)))-(-((x/0.8167073656389421)/sin(x)))))))), 0.32525185014689595)
3383.829963684082
Run 9/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max    	med    	min    	nevals	std    	avg    	gen	max	med	min	nevals	std    
0  	700   	52127.2	0  	89519.9	51877.3	20490.7	700   	13449.2	204.023	0  	821	141	23 	700   	171.372
1  	678   	44340.3	1  	86208.7	44935  	19545.3	678   	10976.7	205.813	1  	879	142.5	17 	678   	170.726
2  	677   	38435.9	2  	74469.2	36839.6	18186.3	677   	8957.33	224.056	2  	890	172  	17 	677   	175.074
3  	666   	34399.8	3  	71389.4	33122.7	17344.5	666   	7556.27	228.483	3  	924	181.5	19 	666   	173.883
4  	680   	31522.7	4  	65892.7	30600  	15709.5	680   	6928.1 	220.266	4  	882	176.5	12 	680   	166.711
5  	669   	29458.6	5  	64855.6	28954.4	13784.5	669   	6277.56	235.223	5  	923	197  	12 	669   	167.463
6  	672   	27076.2	6  	62470.5	26804.8	13770.3	672   	5818.1 	233.037	6  	925	197.5	16 	672   	164.644
7  	674   	25316  	7  	69444.3	25200.7	13770.3	674   	6090.98	223.594	7  	957	189  	15 	674   	153.863
8  	685   	23586.4	8  	57399.4	23743.4	12904.1	685   	6457.61	213.894	8  	855	190  	18 	685   	129.772
9  	677   	21887.4	9  	69728.6	20767.1	12035.1	677   	6184.74	199.803	9  	742	175  	20 	677   	114.85 
10 	677   	20197  	10 	74993  	18914.8	11195.7	677   	6174.35	202.716	10 	691	182.5	18 	677   	109.269
11 	671   	18882  	11 	68158.4	17697.1	10625.3	671   	5971.47	220.459	11 	682	210  	13 	671   	112.162
12 	676   	17901.7	12 	59627.8	16502.3	10594.8	676   	5491.75	222.98 	12 	638	215.5	26 	676   	109.613
13 	691   	16940.7	13 	48565.3	15824.8	10394.3	691   	4831.35	225.853	13 	673	212.5	29 	691   	118.97 
14 	651   	16683  	14 	87561.9	15624.7	7475.97	651   	6617.12	227.391	14 	724	210  	18 	651   	129.739
15 	678   	16456  	15 	56569  	15079.9	7059.31	678   	6201.24	217.437	15 	776	197  	15 	678   	127.7  
16 	676   	15995.3	16 	69444.8	14309.4	6800.76	676   	6115.82	219.501	16 	797	203.5	17 	676   	118.674
17 	677   	14950.9	17 	50187.2	13777.3	5328.77	677   	5271.62	221.499	17 	804	198  	20 	677   	120.48 
18 	691   	14437.6	18 	64670  	13594.4	5328.77	691   	5761.25	213.879	18 	804	191  	25 	691   	118.798
19 	676   	14205.5	19 	67815.1	13226.6	5328.77	676   	6336.99	208.806	19 	697	193  	10 	676   	108.793
20 	682   	13347.3	20 	46066  	12263.3	5328.77	682   	5454.94	197.89 	20 	674	183  	13 	682   	104.084
21 	669   	13374.2	21 	58085.3	11620.7	5033.95	669   	6392.48	194.099	21 	558	185  	16 	669   	98.5925
22 	673   	13025.7	22 	68162.6	11295.8	5033.95	673   	6617.52	205.434	22 	602	203  	15 	673   	101.352
23 	674   	12281.2	23 	51635  	10819.6	4709.61	674   	6566.71	218.206	23 	603	211  	17 	674   	106.433
24 	669   	11348.1	24 	55256.7	10160.9	4709.61	669   	6225.18	227.339	24 	736	225.5	14 	669   	111.739
25 	679   	10780.7	25 	59108.4	9755.15	4709.61	679   	6203.34	237.281	25 	664	237.5	14 	679   	117.515
26 	679   	10009.9	26 	56161.1	8462.76	4709.61	679   	5774.74	234.949	26 	656	228  	14 	679   	112.997
27 	685   	9599.21	27 	49014.8	7512.74	4709.61	685   	6326.6 	245.324	27 	624	242.5	10 	685   	115.429
28 	668   	8883.3 	28 	42604.3	7056.67	4678.76	668   	5411.21	255.593	28 	707	255  	15 	668   	123.731
29 	671   	8739.1 	29 	79193.3	6886.83	4660.18	671   	6381.63	257.85 	29 	732	258.5	7  	671   	123.834
30 	677   	8229.7 	30 	52896.1	6673.07	4650.46	677   	5568.06	260.233	30 	697	252.5	14 	677   	120.289
31 	683   	7946.23	31 	48142.2	6274.53	4403.03	683   	5757.41	259.319	31 	677	250  	17 	683   	117.958
32 	673   	7439.09	32 	65275.9	5997.9 	4382.49	673   	5537.91	254.706	32 	616	246  	18 	673   	117.742
33 	671   	7321.22	33 	45016.4	5818.42	4382.49	671   	5545.11	257.491	33 	737	248  	14 	671   	116.699
34 	676   	6916.89	34 	46978.9	5575.06	4382.49	676   	4653.35	259.561	34 	679	256  	15 	676   	114.424
35 	674   	7043.16	35 	75483.4	5295.83	4382.49	674   	5665.48	264.973	35 	698	263  	22 	674   	116.298
36 	675   	6623.82	36 	38747.3	5036.47	4382.49	675   	4411.22	272.144	36 	735	272  	16 	675   	118.258
37 	682   	6722.82	37 	70492.4	5029.16	4295.92	682   	5496.6 	287.081	37 	735	291  	16 	682   	123.447
38 	674   	6510.63	38 	51558.8	4837.37	3980.6 	674   	5227.8 	302.556	38 	822	302  	16 	674   	122.295
39 	668   	6469.06	39 	54179.2	4660.18	3980.6 	668   	5792.41	315.01 	39 	828	309.5	16 	668   	120.91 
40 	680   	6229.25	40 	88875  	4634.88	3951.04	680   	5932.52	321.151	40 	823	321  	16 	680   	125.777
41 	675   	5662.32	41 	35024.8	4382.49	3918.88	675   	3722.97	324.493	41 	754	329  	16 	675   	133.246
42 	674   	5803.71	42 	85603.7	4382.49	3819.07	674   	5263.68	327.09 	42 	725	331  	21 	674   	135.907
43 	666   	5936.47	43 	39154.5	4382.49	3796.95	666   	5012.83	329.459	43 	713	341  	18 	666   	143.731
44 	674   	5725.09	44 	47439.3	4382.49	3796.95	674   	4590.37	336.296	44 	700	342.5	33 	674   	147.559
45 	679   	6087.22	45 	38713.5	4382.49	3753.7 	679   	5441.81	339.196	45 	779	352.5	16 	679   	157.621
46 	668   	5966.97	46 	97089.5	4326.08	3751.97	668   	5873.95	340.923	46 	834	347.5	17 	668   	172.196
47 	686   	5754.99	47 	38318.8	4293.19	3715.66	686   	4389.03	346.661	47 	943	351  	15 	686   	181.672
48 	673   	6044.17	48 	74475.6	4273.76	3684.28	673   	6162.95	357.854	48 	947	347  	14 	673   	194.839
49 	678   	5755.96	49 	41067.1	4191.27	3684.28	678   	4936.9 	338.649	49 	959	300  	16 	678   	194.262
50 	670   	5631.39	50 	57076.8	4140.08	3684.28	670   	4708.99	316.803	50 	1208	257.5	19 	670   	186.758
51 	680   	5462.31	51 	42842.7	4073.66	3676.12	680   	4748.79	293.201	51 	989 	235  	16 	680   	168.29 
52 	668   	5539.42	52 	41920.5	3978.09	3671.19	668   	4992.02	273.157	52 	991 	229  	11 	668   	152.662
53 	673   	5728.79	53 	54469.1	3955.08	3644.54	673   	5505.4 	267.789	53 	998 	237  	18 	673   	142.164
54 	679   	5853.5 	54 	48203.8	3916.21	3628.39	679   	5217.73	265.487	54 	1040	240.5	18 	679   	141.376
55 	673   	5641.22	55 	67524.7	3852.74	3606.63	673   	5225.16	274.766	55 	1039	249.5	19 	673   	138.674
56 	679   	5408.5 	56 	57326.5	3843.73	3572.07	679   	4762.99	278.58 	56 	999 	255.5	23 	679   	129.968
57 	679   	5768.11	57 	45605.1	3843.73	3547.74	679   	5426.97	289.251	57 	1001	263  	27 	679   	138.406
58 	680   	5718.97	58 	49677.8	3797.74	3459.35	680   	5428.26	308.48 	58 	1005	289  	16 	680   	146.01 
59 	666   	5323.57	59 	44678.7	3769.66	3399.29	666   	5264.87	333.309	59 	1005	320  	13 	666   	144.103
60 	670   	4946.35	60 	54027  	3754.16	3399.29	670   	4444.47	341.081	60 	913 	329  	17 	670   	144.667
61 	671   	4944.39	61 	57370  	3727.77	3372.83	671   	4423.54	357.701	61 	942 	336.5	16 	671   	147.986
62 	673   	4837.22	62 	38002.8	3706.9 	3370.88	673   	4137.45	363.637	62 	907 	340  	23 	673   	140.887
63 	676   	4772.95	63 	38658.9	3692.44	3370.88	676   	4179.61	378.364	63 	923 	347  	39 	676   	152.566
64 	692   	4651.89	64 	53942.8	3674.11	3358.5 	692   	4251.9 	371.737	64 	959 	349.5	22 	692   	140.032
65 	685   	4532.4 	65 	42848.7	3646.69	3248.44	685   	3631.34	367.709	65 	906 	349  	54 	685   	124.034
66 	680   	4935.31	66 	50752.4	3611.57	3248.44	680   	5028.32	367.354	66 	988 	353.5	73 	680   	117.18 
67 	681   	4689.9 	67 	38222.2	3580.19	3239.02	681   	4269.95	362.647	67 	1046	352  	16 	681   	117.586
68 	672   	4719.55	68 	69827.9	3541.77	3239.02	672   	4750.34	359.777	68 	898 	354  	62 	672   	106.419
69 	678   	4513.02	69 	39900.7	3514.33	3234.35	678   	3767.65	361.07 	69 	677 	355.5	54 	678   	101.498
70 	682   	4667.97	70 	38274.2	3478.59	3159.53	682   	4480.61	361.536	70 	678 	360  	43 	682   	103.355
71 	667   	4513.25	71 	70317.1	3458.81	3159.53	667   	4461.72	365.897	71 	678 	363  	37 	667   	103.515
72 	678   	4477.2 	72 	37820.5	3441.3 	3159.53	678   	3599.76	374.239	72 	680 	373  	36 	678   	105.551
73 	673   	4514.08	73 	37757.5	3428.86	3153.89	673   	3624.37	379.7  	73 	693 	378  	53 	673   	107.704
74 	680   	4469.55	74 	36020.2	3395.43	3150.19	680   	3760.23	402.043	74 	765 	407  	31 	680   	114.824
75 	679   	4467.25	75 	37923.7	3359.45	3145.95	679   	3938.48	423.46 	75 	767 	426  	16 	679   	121.755
76 	686   	4466.12	76 	38045.8	3310.48	3145.95	686   	4225.2 	458.96 	76 	853 	447  	46 	686   	118.514
77 	669   	4142.78	77 	36152.1	3262.08	3145.95	669   	3277.24	471.497	77 	1138	457  	33 	669   	125.913
78 	671   	4167.5 	78 	46314.1	3247.93	2744.42	671   	3376.04	479.19 	78 	1153	462  	54 	671   	137.364
79 	688   	4107.96	79 	37599.1	3242.79	2741.17	688   	3357.85	490.961	79 	1153	473.5	102	688   	131.26 
80 	680   	4334.72	80 	54899.2	3231.88	2711.66	680   	4116.86	495.976	80 	1054	475  	113	680   	139.705
81 	679   	4303.33	81 	37582.6	3215.23	2665.14	679   	3994.14	508.053	81 	1054	476  	140	679   	142.626
82 	683   	4036.37	82 	57162  	3190.46	2665.14	683   	3519.39	518.697	82 	1058	486  	15 	683   	150.231
83 	675   	3850.85	83 	37958.1	3177.18	2658.76	675   	3043.23	527.117	83 	1104	497  	125	675   	145.799
84 	677   	3985.06	84 	35793.5	3174.22	2650.62	677   	3220.68	527.194	84 	1090	497  	87 	677   	153.141
85 	678   	3931.84	85 	42260.3	3160.42	2643.35	678   	3375.2 	517.723	85 	1002	485  	162	678   	141.739
86 	683   	4064.57	86 	53027.4	3148.35	2643.35	683   	4247.36	495.211	86 	1007	475  	37 	683   	130.528
87 	673   	4039.28	87 	50509.6	3022.19	2634.76	673   	4479.38	479.173	87 	943 	465  	104	673   	124.945
88 	675   	3910.96	88 	36931.7	2876.73	2634.76	675   	3928.17	468.114	88 	936 	455  	133	675   	111.669
89 	675   	3764.85	89 	37981.9	2827.19	2632.28	675   	3507.22	463.39 	89 	818 	453  	124	675   	103.555
90 	679   	3975.3 	90 	48340  	2808.11	2616.63	679   	4416.98	457.773	90 	856 	451  	108	679   	101.908
91 	669   	3777.47	91 	37997.5	2769.55	2602.33	669   	3672.58	462.226	91 	854 	449.5	148	669   	104.256
92 	686   	3642.73	92 	36858.2	2756.1 	2602.33	686   	2934.37	465.15 	92 	930 	449.5	172	686   	110.22 
93 	672   	3695.65	93 	44160  	2737.76	2602.29	672   	3657.38	469.036	93 	954 	451  	17 	672   	114.584
94 	676   	3675.65	94 	37544.6	2715.05	2602.29	676   	3521.43	465.556	94 	954 	446  	142	676   	119.087
95 	669   	3680.54	95 	37810.6	2699.85	2594.85	669   	3529.99	466.894	95 	954 	452  	150	669   	124.255
96 	671   	3748.71	96 	59607.7	2690.4 	2594.84	671   	4375.36	468.883	96 	954 	453  	30 	671   	133.239
97 	683   	3815.84	97 	59980  	2680.8 	2578.83	683   	4349.46	468.561	97 	979 	456  	15 	683   	134.165
98 	658   	3724.9 	98 	75399.4	2672.26	2570.88	658   	4291.31	466.484	98 	979 	455  	87 	658   	138.136
99 	687   	3853.79	99 	38884.7	2661.57	2570.88	687   	3811.22	451.887	99 	984 	441  	114	687   	144.003
100	672   	3832.3 	100	48465.2	2653.09	2570.88	672   	4188.55	448.817	100	984 	429  	80 	672   	145.63 
101	676   	3661.36	101	40459.3	2646.16	2567.91	676   	3673.55	433.14 	101	968 	409.5	108	676   	138.078
102	682   	3809.9 	102	37515.2	2641.53	2566.82	682   	3619.76	427.497	102	925 	404  	116	682   	136.087
103	677   	3909.96	103	57906.7	2636   	2565.91	677   	4463.02	417.93 	103	849 	401  	10 	677   	125.825
104	670   	3629.7 	104	39529.6	2626.25	2561.82	670   	3511.89	426.919	104	818 	415  	131	670   	125.096
105	681   	3903.18	105	50013.4	2604.57	2561.82	681   	4329.19	426.454	105	835 	405  	42 	681   	123.029
106	670   	3526.06	106	37875.9	2597.61	2556.92	670   	3208.08	428.649	106	846 	415  	127	670   	122.566
107	680   	3929.77	107	70987  	2595.06	2556.92	680   	5048.52	433.553	107	948 	436  	88 	680   	122.118
108	683   	3854.4 	108	38195.2	2593.73	2549.3 	683   	4255.16	439.45 	108	834 	459  	46 	683   	116.616
109	677   	3701.39	109	38145  	2581.67	2549.29	677   	3955.66	460.107	109	826 	476  	113	677   	106.544
110	667   	3747.45	110	45818.2	2570.88	2541.34	667   	4309.28	467.287	110	769 	482  	73 	667   	110.78 
Red: tan((gt((-0.33448741842255414), (-sin(x)))+exp(0.7754293665536736, 2))) Green: (gt((-log(sin(cos(sin(lt((-gt((cos(x)-(x-(-0.3837081594869942))), tan(gt((-(((-lt(abs((lt(sin(lt(lt((exp(log(cos((x-y))), 2)-log(cos(log((-y))))), tan(((log(cos(x))*sin(exp(y, 2)))-log(cos(sin(x)))))), (gt(tan(sin(log((x/x)))), (tan(abs((-x)))/abs(cos(abs((-0.3582399794445448))))))+tan(lt(abs((sin((-0.39467329974780396))-tan(x))), (tan(lt(perlin_noise(y, (-0.46550259530104054)), exp(x, 2)))*tan(tan((-0.8195845787939005))))))))), (x*x))/y)), log(cos(lt(abs(log(x)), sin(tan(sin(x))))))))-(lt(x, (-0.9943026526384857))+sin(y)))/(-log(sin(cos((perlin_noise(lt(x, (exp(y, 2)*(0.004903060722717845/y))), x)+sin((gt((-0.12023799764924648), x)+perlin_noise((-log(cos(y))), perlin_noise(cos(cos(abs(((0.21244403357832065/x)*perlin_noise(0.14501420961115996, y))))), ((log(tan((-0.975258083250848)))*(x*x))/gt(sin(lt(x, y)), sin(lt(x, x))))))))))))))), sin((exp(lt(lt(x, (-0.9943026526384857)), x), 2)+(gt(perlin_noise(sin(cos((x*x))), gt(lt((x*x), sin(y)), abs(cos(y)))), gt(x, x))+(x+(x/(-0.16149474484673054)))))))))), (-0.8463588811489853))))))), lt(tan(((0.4153027976200667/x)*perlin_noise(x, y))), (y-(-0.975258083250848))))*sin((x+(x/x)))) Blue: lt(exp(sin(cos(sin(lt((-gt((exp(cos((-perlin_noise((-0.3837081594869942), y))), 2)-x), sin(x))), (-0.8463588811489853))))), 2), sin(lt(gt(cos(cos(perlin_noise(sin(cos((x*x))), gt(lt((x*x), sin(y)), abs(cos(y)))))), tan(((log(gt(abs(perlin_noise(lt((exp((-tan(x)), 2)-gt(tan(abs(x)), tan(exp(x, 2)))), lt((perlin_noise((y+(-0.5979258948081472)), abs(0.5264068746980703))+((x-x)/abs(x))), lt((sin(0.07673312374672148)/(x-(-0.1904754054293365))), abs((-y))))), (gt((-sin(sin(x))), ((sin(lt(y, x))+log(log(x)))+perlin_noise(((-0.4557627480440751)/x), (y-y))))/sin(exp(exp(perlin_noise(y, x), 2), 2))))), (cos(abs(cos(exp(cos((-x)), 2))))/(perlin_noise(exp(tan(sin((-x))), 2), sin(lt(x, log(cos(x)))))-((-exp((lt(x, x)/gt(y, 0.30050362407549946)), 2))/perlin_noise(log(exp(exp(x, 2), 2)), (-((x*y)/gt(y, 0.3519410495127937)))))))))*((x*cos(tan(abs((-perlin_noise((((y+0.6953548525933879)-((-0.13716366996688056)*x))-cos(exp(y, 2))), perlin_noise(((y*x)+exp((-0.9346867127388383), 2)), ((-0.1659713009544881)-cos(x)))))))))/y))/y))), cos((((gt((-0.33448741842255414), (-x))+exp(0.7754293665536736, 2))+x)+(-gt(y, x)))))))
